amount_expected,amount_actual,amount_diff_pct,time_pending_seconds,decline_code_category,remitter_bank_historical_td_rate,is_duplicate_flag,label
13310.22,13310.22,0.0,45,BD,0.0414,0,wrong_amount
56278.87,56278.87,0.0,93,none,0.0672,0,stuck_payment
96956.18,96956.18,0.0,1,none,0.1481,0,no_mismatch
75419.69,75419.69,0.0,65,TD,0.2283,0,no_mismatch
96470.18,96470.18,0.0,48,none,0.2045,1,duplicate_charge
84247.55,84247.55,0.0,83,none,0.0778,0,stuck_payment
2037.79,2037.79,0.0,43,none,0.1203,0,stuck_payment
11158.87,11158.87,0.0,40,none,0.0818,0,no_mismatch
82689.91,82689.91,0.0,21,none,0.093,1,duplicate_charge
92575.05,92575.05,0.0,9,TD,0.1668,0,no_mismatch
96787.85,96787.85,0.0,94,none,0.1923,0,stuck_payment
70857.18,70857.18,0.0,22,none,0.0719,0,no_mismatch
30641.09,30641.09,0.0,44,none,0.1594,0,stuck_payment
49591.2,49591.2,0.0,111,none,0.1244,0,stuck_payment
40669.45,40669.45,0.0,40,TD,0.1344,0,no_mismatch
4396.76,3188.72,27.4757,98,none,0.0749,0,wrong_amount
1974.41,1974.41,0.0,38,none,0.2174,0,duplicate_charge
62685.77,62685.77,0.0,73,TD,0.1543,0,no_mismatch
35498.23,35498.23,0.0,54,BD,0.221,0,no_mismatch
69482.83,69482.83,0.0,107,BD,0.0978,0,wrong_amount
92291.99,92291.99,0.0,101,none,0.0227,0,stuck_payment
71811.46,71811.46,0.0,107,none,0.0241,0,stuck_payment
33275.57,33275.57,0.0,14,none,0.0373,0,no_mismatch
81977.27,81977.27,0.0,117,BD,0.1279,0,no_mismatch
42168.31,42168.31,0.0,2,none,0.1622,0,no_mismatch
12674.78,12674.78,0.0,29,TD,0.0892,0,no_mismatch
73722.48,73722.48,0.0,40,TD,0.1481,0,no_mismatch
83423.0,83423.0,0.0,83,none,0.1579,0,stuck_payment
91168.22,91168.22,0.0,62,none,0.0298,0,stuck_payment
86318.15,90690.41,5.0653,99,none,0.188,0,no_mismatch
77959.31,77959.31,0.0,2,BD,0.0587,0,no_mismatch
1688.33,1196.29,29.1436,56,none,0.1188,1,duplicate_charge
84087.03,84087.03,0.0,19,none,0.1273,0,no_mismatch
70595.92,70595.92,0.0,85,none,0.1815,0,stuck_payment
64165.63,52245.01,18.5779,93,none,0.0247,0,wrong_amount
95041.42,95041.42,0.0,35,none,0.0639,0,no_mismatch
95600.19,95600.19,0.0,52,none,0.0765,0,wrong_amount
73960.24,73960.24,0.0,111,TD,0.2479,0,no_mismatch
51387.08,51387.08,0.0,29,none,0.0576,0,no_mismatch
82616.94,77130.85,6.6404,120,none,0.0765,0,wrong_amount
89824.81,89824.81,0.0,7,TD,0.0652,0,no_mismatch
84528.87,103754.86,22.7449,3,none,0.1393,0,wrong_amount
81911.29,87852.11,7.2527,6,none,0.0274,1,no_mismatch
24928.96,24211.32,2.8787,63,none,0.0978,0,wrong_amount
53478.71,53478.71,0.0,103,none,0.2419,0,stuck_payment
69856.62,69856.62,0.0,20,none,0.2063,0,no_mismatch
94635.7,94635.7,0.0,10,BD,0.159,0,no_mismatch
37288.93,33700.21,9.6241,63,none,0.0281,1,duplicate_charge
25021.67,25021.67,0.0,114,none,0.0151,0,stuck_payment
22399.06,22399.06,0.0,79,none,0.2336,0,stuck_payment
61685.39,61685.39,0.0,15,none,0.1293,0,no_mismatch
35858.44,35858.44,0.0,115,none,0.1137,0,stuck_payment
95883.36,95883.36,0.0,17,none,0.1083,1,duplicate_charge
78405.01,68748.44,12.3163,86,none,0.1387,0,wrong_amount
94853.65,94853.65,0.0,41,BD,0.2198,1,duplicate_charge
43638.26,43093.54,1.2483,8,none,0.145,0,wrong_amount
80886.7,80886.7,0.0,54,none,0.1205,1,duplicate_charge
19065.76,19065.76,0.0,55,BD,0.234,1,duplicate_charge
76569.64,77584.33,1.3252,98,none,0.1859,0,wrong_amount
73294.69,73294.69,0.0,63,none,0.1359,0,duplicate_charge
53840.9,53840.9,0.0,36,none,0.225,0,no_mismatch
38648.79,38648.79,0.0,67,BD,0.2421,0,no_mismatch
53612.11,53612.11,0.0,68,none,0.0948,0,stuck_payment
59628.86,59628.86,0.0,81,BD,0.1519,0,no_mismatch
40085.95,40085.95,0.0,98,TD,0.1249,0,stuck_payment
1301.95,1301.95,0.0,92,none,0.2078,0,stuck_payment
98353.24,118086.12,20.0633,58,TD,0.0564,0,no_mismatch
42055.5,35547.79,15.4741,69,TD,0.1945,0,no_mismatch
95234.77,95234.77,0.0,77,none,0.2473,0,stuck_payment
64190.17,64190.17,0.0,37,none,0.0591,0,no_mismatch
8035.14,8035.14,0.0,34,none,0.2365,0,no_mismatch
51558.71,51558.71,0.0,48,BD,0.1447,0,no_mismatch
89332.22,97488.64,9.1304,6,none,0.1558,0,wrong_amount
40276.85,40276.85,0.0,32,none,0.0315,1,duplicate_charge
62619.1,62619.1,0.0,76,none,0.0139,1,duplicate_charge
35014.05,35014.05,0.0,45,none,0.192,0,no_mismatch
77075.98,77075.98,0.0,62,none,0.0144,0,stuck_payment
37914.96,37914.96,0.0,62,BD,0.1979,0,no_mismatch
10862.35,10862.35,0.0,62,none,0.013,0,duplicate_charge
26335.86,33872.73,28.6183,44,none,0.168,0,wrong_amount
29649.16,29649.16,0.0,65,none,0.1828,0,stuck_payment
58656.3,58656.3,0.0,27,none,0.129,0,no_mismatch
23766.47,23766.47,0.0,18,none,0.0334,0,wrong_amount
20299.57,20299.57,0.0,37,TD,0.0627,0,no_mismatch
2846.95,2846.95,0.0,38,TD,0.0478,0,no_mismatch
93690.16,93690.16,0.0,63,none,0.1813,0,no_mismatch
99159.81,99159.81,0.0,83,none,0.2477,0,stuck_payment
38809.85,38809.85,0.0,64,none,0.0962,0,stuck_payment
79864.88,87935.66,10.1055,100,none,0.107,1,duplicate_charge
12826.74,13691.22,6.7397,5,none,0.1885,0,wrong_amount
84815.89,84815.89,0.0,24,none,0.1682,0,duplicate_charge
73684.23,73684.23,0.0,14,none,0.2142,0,no_mismatch
86219.53,86219.53,0.0,2,none,0.1091,0,no_mismatch
70992.82,70992.82,0.0,109,TD,0.149,0,no_mismatch
55377.19,55377.19,0.0,63,none,0.0181,0,stuck_payment
79985.77,79985.77,0.0,42,BD,0.1038,0,no_mismatch
55210.37,55210.37,0.0,110,TD,0.0827,1,wrong_amount
16091.06,16091.06,0.0,89,none,0.0703,0,stuck_payment
39349.34,39349.34,0.0,32,none,0.0663,1,duplicate_charge
36762.43,36762.43,0.0,10,none,0.2192,0,no_mismatch
3253.46,2590.37,20.3811,118,TD,0.0392,0,no_mismatch
66986.66,66986.66,0.0,50,BD,0.0733,0,no_mismatch
78816.82,78816.82,0.0,73,none,0.0398,0,stuck_payment
58058.1,58058.1,0.0,17,none,0.2133,0,no_mismatch
65811.97,65811.97,0.0,114,none,0.1267,0,stuck_payment
66941.16,66941.16,0.0,9,none,0.0629,1,no_mismatch
9414.31,9414.31,0.0,67,BD,0.2365,0,no_mismatch
56280.06,56444.95,0.293,118,BD,0.1789,0,duplicate_charge
63654.47,63654.47,0.0,76,none,0.0843,0,stuck_payment
50282.57,50282.57,0.0,74,none,0.2002,0,stuck_payment
90283.22,90283.22,0.0,38,none,0.1308,0,no_mismatch
7013.98,7567.44,7.8908,98,none,0.0752,0,stuck_payment
94641.96,103958.87,9.8444,77,TD,0.0231,0,duplicate_charge
2829.41,2829.41,0.0,120,none,0.072,0,stuck_payment
61382.34,61382.34,0.0,58,BD,0.2362,0,no_mismatch
10743.61,10743.61,0.0,96,none,0.1576,1,duplicate_charge
81600.45,81600.45,0.0,39,BD,0.21,1,duplicate_charge
16866.19,16866.19,0.0,58,none,0.2357,0,stuck_payment
55696.47,55696.47,0.0,119,none,0.0679,0,stuck_payment
3716.95,4312.67,16.0271,83,none,0.1077,1,wrong_amount
32279.7,32279.7,0.0,50,none,0.0151,0,stuck_payment
29130.25,29130.25,0.0,60,none,0.2204,0,stuck_payment
63594.2,63594.2,0.0,67,none,0.1321,0,wrong_amount
46782.98,46782.98,0.0,32,none,0.0356,0,no_mismatch
92143.18,92143.18,0.0,60,BD,0.0272,0,no_mismatch
95579.96,95579.96,0.0,84,none,0.1478,0,no_mismatch
19807.34,19807.34,0.0,120,BD,0.1367,0,no_mismatch
88508.22,88508.22,0.0,74,none,0.1115,1,duplicate_charge
3747.72,3747.72,0.0,22,none,0.0743,0,no_mismatch
94486.84,94486.84,0.0,43,none,0.1115,0,stuck_payment
23312.98,23312.98,0.0,67,none,0.1455,0,stuck_payment
70162.84,70162.84,0.0,21,TD,0.2466,0,no_mismatch
68002.63,68002.63,0.0,94,TD,0.0685,1,duplicate_charge
93686.37,76339.33,18.5161,50,none,0.2452,0,wrong_amount
38653.09,47230.85,22.1917,83,none,0.0665,0,wrong_amount
21723.95,21723.95,0.0,39,none,0.1767,0,no_mismatch
50706.02,50706.02,0.0,20,none,0.0571,0,no_mismatch
56059.73,56059.73,0.0,68,none,0.0891,0,stuck_payment
83575.8,95590.24,14.3755,71,none,0.0322,0,wrong_amount
99104.19,99104.19,0.0,36,none,0.1998,0,no_mismatch
48212.34,48212.34,0.0,57,none,0.1133,0,stuck_payment
55965.58,70618.28,26.1816,60,none,0.0384,0,wrong_amount
38919.26,38919.26,0.0,51,none,0.151,0,stuck_payment
93452.83,93452.83,0.0,34,none,0.1062,0,no_mismatch
53557.97,53557.97,0.0,2,BD,0.081,0,no_mismatch
64624.23,64624.23,0.0,1,none,0.0654,0,no_mismatch
25128.69,19884.45,20.8695,93,none,0.1048,0,wrong_amount
58360.8,52719.77,9.6658,43,BD,0.2317,0,no_mismatch
5454.24,5322.08,2.4231,86,none,0.0233,0,wrong_amount
42470.83,42470.83,0.0,109,none,0.0562,0,stuck_payment
25312.61,25312.61,0.0,80,none,0.0297,0,stuck_payment
85556.03,68292.57,20.178,84,none,0.1374,0,wrong_amount
97154.2,97154.2,0.0,80,BD,0.1733,0,wrong_amount
91329.23,91329.23,0.0,110,none,0.0407,0,stuck_payment
21883.32,17515.22,19.9609,64,none,0.2365,0,wrong_amount
62846.89,62846.89,0.0,53,none,0.2353,0,stuck_payment
72491.47,69478.53,4.1563,99,none,0.1413,0,stuck_payment
2197.03,2197.03,0.0,11,none,0.2462,0,no_mismatch
12244.27,12244.27,0.0,82,none,0.2439,0,stuck_payment
3002.67,2766.1,7.8787,89,none,0.1558,0,wrong_amount
19008.49,19008.49,0.0,79,none,0.1093,0,stuck_payment
27464.11,27464.11,0.0,19,TD,0.1486,1,duplicate_charge
57199.36,57199.36,0.0,23,none,0.0436,0,no_mismatch
15003.58,15003.58,0.0,104,none,0.119,0,no_mismatch
38115.38,38115.38,0.0,60,none,0.1552,0,stuck_payment
32155.73,32155.73,0.0,120,TD,0.0544,0,no_mismatch
76184.87,76184.87,0.0,88,none,0.1924,0,stuck_payment
92187.3,92187.3,0.0,99,none,0.1401,0,stuck_payment
87223.61,87223.61,0.0,10,none,0.2431,0,no_mismatch
42665.96,33609.4,21.2267,42,none,0.1249,0,wrong_amount
31794.68,31794.68,0.0,87,none,0.1766,0,stuck_payment
90993.64,90993.64,0.0,22,none,0.1374,0,no_mismatch
5307.84,5307.84,0.0,74,BD,0.0465,0,no_mismatch
26718.02,26718.02,0.0,31,none,0.0379,0,no_mismatch
72475.37,72475.37,0.0,93,BD,0.045,0,no_mismatch
29765.98,29765.98,0.0,1,TD,0.0867,0,no_mismatch
58984.78,58984.78,0.0,60,none,0.1832,0,stuck_payment
79685.88,99541.66,24.9176,110,none,0.1933,1,duplicate_charge
96170.88,96170.88,0.0,33,none,0.0747,1,duplicate_charge
6532.62,6532.62,0.0,51,none,0.1195,0,no_mismatch
52817.83,58445.89,10.6556,111,none,0.0348,0,no_mismatch
55605.54,55605.54,0.0,21,TD,0.0174,1,duplicate_charge
4391.83,4391.83,0.0,32,BD,0.2375,0,no_mismatch
57845.85,53459.01,7.5837,66,none,0.2408,0,wrong_amount
17211.23,12626.17,26.6399,11,TD,0.1159,0,no_mismatch
98160.83,98160.83,0.0,38,none,0.0458,1,duplicate_charge
13460.06,11645.68,13.4797,71,TD,0.1407,0,no_mismatch
67374.45,67374.45,0.0,92,TD,0.1571,0,duplicate_charge
88813.53,88813.53,0.0,42,BD,0.1599,0,no_mismatch
35412.9,27876.31,21.282,47,none,0.0178,0,wrong_amount
30427.1,30427.1,0.0,33,none,0.0409,0,no_mismatch
20878.32,19563.42,6.2979,58,BD,0.0678,1,duplicate_charge
74607.64,74607.64,0.0,1,none,0.0557,0,no_mismatch
14320.31,14320.31,0.0,36,TD,0.1197,0,no_mismatch
57474.13,57474.13,0.0,99,none,0.2139,0,stuck_payment
86460.43,97239.42,12.467,29,BD,0.2117,0,no_mismatch
61260.41,61260.41,0.0,61,none,0.0833,0,stuck_payment
85826.99,85826.99,0.0,36,none,0.0254,1,duplicate_charge
10049.06,10049.06,0.0,75,none,0.0174,0,no_mismatch
29085.97,29085.97,0.0,71,BD,0.089,0,no_mismatch
49031.16,49031.16,0.0,75,none,0.2092,0,stuck_payment
458.93,473.04,3.0745,1,none,0.0144,0,wrong_amount
80624.76,80624.76,0.0,91,none,0.1854,0,stuck_payment
12304.69,12304.69,0.0,91,none,0.0484,0,stuck_payment
16348.2,16348.2,0.0,71,none,0.0879,0,stuck_payment
19391.34,19391.34,0.0,57,none,0.0664,0,stuck_payment
74042.98,74042.98,0.0,109,none,0.1293,0,stuck_payment
93848.11,93848.11,0.0,87,TD,0.0974,0,no_mismatch
8785.27,8785.27,0.0,100,TD,0.0879,0,no_mismatch
43596.65,37771.74,13.3609,52,BD,0.0298,0,no_mismatch
53199.27,56997.82,7.1402,117,none,0.2026,0,wrong_amount
79773.32,97943.51,22.7773,16,none,0.1136,0,wrong_amount
84969.61,84969.61,0.0,116,BD,0.1562,0,no_mismatch
36860.82,36860.82,0.0,89,none,0.1686,0,stuck_payment
87940.23,107369.63,22.0939,73,none,0.0871,0,wrong_amount
60765.96,60765.96,0.0,14,none,0.1985,0,no_mismatch
79768.35,79768.35,0.0,91,none,0.0895,0,stuck_payment
14365.32,14365.32,0.0,42,none,0.1739,1,duplicate_charge
38966.56,38966.56,0.0,115,none,0.2423,0,wrong_amount
91165.21,111855.74,22.6956,85,none,0.0503,0,duplicate_charge
20590.09,20590.09,0.0,67,none,0.1002,1,duplicate_charge
51450.39,51450.39,0.0,56,none,0.0269,0,duplicate_charge
63598.42,63598.42,0.0,76,none,0.0645,0,stuck_payment
92076.1,92076.1,0.0,116,BD,0.038,0,no_mismatch
83726.44,83726.44,0.0,82,none,0.2221,0,stuck_payment
12751.92,16219.37,27.1916,90,none,0.0217,0,no_mismatch
84911.74,84911.74,0.0,87,none,0.1398,0,stuck_payment
35341.31,35341.31,0.0,66,none,0.1643,0,stuck_payment
86091.95,86091.95,0.0,66,none,0.1411,0,stuck_payment
77616.64,77616.64,0.0,60,none,0.0683,0,stuck_payment
89664.85,89554.3,0.1233,64,none,0.1577,0,wrong_amount
84980.36,84980.36,0.0,84,none,0.1976,0,stuck_payment
68430.7,68430.7,0.0,33,none,0.0843,0,no_mismatch
96304.77,96304.77,0.0,75,none,0.0509,0,stuck_payment
38621.58,38621.58,0.0,44,TD,0.0657,0,wrong_amount
83051.43,83051.43,0.0,14,none,0.0174,0,no_mismatch
25985.64,25985.64,0.0,84,none,0.0602,0,stuck_payment
33006.04,33006.04,0.0,91,none,0.1878,0,stuck_payment
60636.41,60636.41,0.0,55,none,0.2152,0,stuck_payment
75657.16,75657.16,0.0,64,none,0.1698,0,stuck_payment
7297.13,7297.13,0.0,40,none,0.0623,0,no_mismatch
3990.43,3990.43,0.0,89,TD,0.2491,0,no_mismatch
9876.38,9876.38,0.0,60,none,0.1031,0,stuck_payment
68639.61,68639.61,0.0,41,none,0.1641,1,duplicate_charge
50835.32,50835.32,0.0,75,TD,0.0558,0,no_mismatch
50154.83,50154.83,0.0,31,none,0.1081,0,no_mismatch
34072.75,34072.75,0.0,43,none,0.0204,0,stuck_payment
8791.14,8791.14,0.0,18,none,0.174,0,no_mismatch
19637.19,19637.19,0.0,41,none,0.1806,0,stuck_payment
28545.87,28545.87,0.0,34,none,0.0229,0,no_mismatch
12883.1,12883.1,0.0,63,BD,0.1117,0,stuck_payment
88634.36,88634.36,0.0,91,none,0.0984,0,duplicate_charge
98670.78,69603.61,29.4587,6,none,0.1229,1,duplicate_charge
41867.86,41867.86,0.0,120,none,0.0965,0,stuck_payment
47063.72,47063.72,0.0,99,TD,0.1422,0,no_mismatch
66300.93,78928.99,19.0466,87,none,0.1986,0,wrong_amount
32560.28,32560.28,0.0,52,BD,0.0469,0,no_mismatch
90644.54,90644.54,0.0,31,none,0.1618,0,no_mismatch
29674.36,29674.36,0.0,89,none,0.1711,0,stuck_payment
37160.74,37160.74,0.0,44,none,0.0223,0,wrong_amount
21303.37,21303.37,0.0,1,none,0.1269,0,no_mismatch
80220.81,80220.81,0.0,102,TD,0.1651,0,no_mismatch
85796.79,67182.69,21.6956,34,none,0.1087,1,duplicate_charge
17876.53,17876.53,0.0,32,none,0.1005,0,no_mismatch
81979.75,58372.23,28.7968,24,none,0.0541,1,duplicate_charge
44467.85,44467.85,0.0,87,BD,0.035,0,stuck_payment
3808.91,3808.91,0.0,118,none,0.2302,1,stuck_payment
34141.96,33744.89,1.163,75,none,0.0707,0,wrong_amount
45763.87,45763.87,0.0,115,TD,0.0375,0,no_mismatch
7481.18,7481.18,0.0,88,TD,0.1747,0,no_mismatch
73495.7,73495.7,0.0,10,none,0.0478,0,no_mismatch
78341.34,78341.34,0.0,15,BD,0.0909,1,duplicate_charge
8595.46,7517.26,12.5438,115,none,0.2223,0,wrong_amount
65271.54,65271.54,0.0,36,TD,0.1971,0,no_mismatch
62082.21,62082.21,0.0,95,none,0.2234,0,stuck_payment
89077.35,89077.35,0.0,8,none,0.0462,0,no_mismatch
51903.46,51903.46,0.0,96,BD,0.029,0,no_mismatch
42196.71,42196.71,0.0,7,none,0.0721,0,no_mismatch
36630.92,36630.92,0.0,18,none,0.075,0,no_mismatch
84479.79,84479.79,0.0,89,none,0.1652,0,stuck_payment
95085.7,95085.7,0.0,89,none,0.23,0,stuck_payment
17770.72,17770.72,0.0,58,none,0.1768,0,stuck_payment
54790.75,54790.75,0.0,2,none,0.2045,0,stuck_payment
27331.2,27331.2,0.0,60,none,0.2182,0,stuck_payment
8732.42,8732.42,0.0,66,none,0.1189,0,duplicate_charge
54621.01,46059.46,15.6745,66,none,0.0452,0,wrong_amount
71983.35,71983.35,0.0,97,none,0.0387,1,duplicate_charge
34225.85,34225.85,0.0,10,none,0.236,1,duplicate_charge
38780.54,38780.54,0.0,70,none,0.2008,1,duplicate_charge
83949.06,83949.06,0.0,49,none,0.1233,0,stuck_payment
83827.56,83827.56,0.0,19,none,0.1357,0,no_mismatch
88023.72,88023.72,0.0,34,BD,0.1743,0,no_mismatch
37370.76,37370.76,0.0,11,none,0.2,1,duplicate_charge
60432.63,60432.63,0.0,72,none,0.1435,0,stuck_payment
376.03,376.03,0.0,61,BD,0.1335,0,no_mismatch
40098.58,40098.58,0.0,14,none,0.0195,0,no_mismatch
10435.71,10435.71,0.0,61,none,0.024,0,stuck_payment
42522.42,42522.42,0.0,48,none,0.1533,0,stuck_payment
15251.46,15251.46,0.0,53,BD,0.0229,0,no_mismatch
9249.92,9249.92,0.0,74,none,0.0223,0,stuck_payment
81542.68,81542.68,0.0,95,none,0.1844,1,duplicate_charge
4901.72,4901.72,0.0,37,none,0.0492,0,stuck_payment
62709.1,62709.1,0.0,80,TD,0.0297,0,no_mismatch
17297.65,17297.65,0.0,61,none,0.1598,0,stuck_payment
26976.14,26976.14,0.0,89,none,0.2164,0,stuck_payment
23083.81,23083.81,0.0,42,none,0.1896,0,stuck_payment
30992.29,30992.29,0.0,22,none,0.1021,0,no_mismatch
61591.46,61591.46,0.0,86,none,0.0235,1,duplicate_charge
28492.92,28492.92,0.0,93,TD,0.08,0,no_mismatch
78711.77,78711.77,0.0,12,none,0.2489,0,no_mismatch
93749.45,93749.45,0.0,99,TD,0.1166,0,no_mismatch
75184.26,75184.26,0.0,99,none,0.1559,0,stuck_payment
11609.71,11609.71,0.0,49,none,0.0112,0,stuck_payment
34416.15,34416.15,0.0,104,none,0.0823,0,stuck_payment
80013.86,80013.86,0.0,79,none,0.1339,1,duplicate_charge
27359.73,27359.73,0.0,66,BD,0.2394,0,duplicate_charge
50381.24,61482.58,22.0347,57,TD,0.0894,0,no_mismatch
57798.13,57798.13,0.0,24,TD,0.1936,0,stuck_payment
97404.03,97404.03,0.0,14,BD,0.038,0,stuck_payment
5769.7,5769.7,0.0,48,none,0.2168,0,stuck_payment
25103.5,25103.5,0.0,115,none,0.1429,0,stuck_payment
32218.55,32218.55,0.0,22,BD,0.0957,0,no_mismatch
11866.67,11866.67,0.0,7,none,0.119,0,no_mismatch
65118.36,65118.36,0.0,109,none,0.2206,1,duplicate_charge
15704.05,15704.05,0.0,54,TD,0.0931,0,no_mismatch
49584.47,49584.47,0.0,2,none,0.0897,0,duplicate_charge
16480.14,16480.14,0.0,112,none,0.1262,0,stuck_payment
86459.87,86459.87,0.0,19,none,0.2149,0,no_mismatch
47100.99,47100.99,0.0,78,none,0.0772,0,stuck_payment
591.49,636.23,7.5639,14,none,0.1414,0,wrong_amount
47496.53,47496.53,0.0,24,BD,0.1131,0,no_mismatch
49953.75,49953.75,0.0,104,TD,0.2021,0,no_mismatch
89715.87,89715.87,0.0,111,none,0.1127,0,stuck_payment
51895.15,51895.15,0.0,76,none,0.1359,0,stuck_payment
33131.22,33131.22,0.0,66,TD,0.1185,0,no_mismatch
7020.19,7020.19,0.0,15,none,0.2323,0,no_mismatch
93568.45,93568.45,0.0,28,none,0.2237,1,duplicate_charge
32896.5,32896.5,0.0,24,none,0.0899,0,no_mismatch
98788.33,98788.33,0.0,33,none,0.0698,0,no_mismatch
11176.9,11176.9,0.0,108,none,0.0787,0,stuck_payment
60443.88,60443.88,0.0,101,none,0.1077,0,stuck_payment
7083.56,7083.56,0.0,71,none,0.0427,0,stuck_payment
92167.42,92167.42,0.0,8,none,0.2047,1,duplicate_charge
41946.67,41946.67,0.0,67,BD,0.0859,0,no_mismatch
37938.86,39425.45,3.9184,31,TD,0.0612,0,no_mismatch
67551.21,67551.21,0.0,117,none,0.1901,0,duplicate_charge
53735.88,53735.88,0.0,21,TD,0.1196,0,no_mismatch
41895.14,41895.14,0.0,103,none,0.0412,1,duplicate_charge
54406.27,45518.05,16.3368,72,none,0.1395,0,wrong_amount
90626.45,90626.45,0.0,41,none,0.0817,0,stuck_payment
51114.64,51114.64,0.0,49,TD,0.1139,0,no_mismatch
29715.53,29715.53,0.0,4,TD,0.2151,0,no_mismatch
17684.46,22661.68,28.1446,56,none,0.2287,0,wrong_amount
95233.34,95233.34,0.0,76,none,0.1554,0,stuck_payment
17642.75,17642.75,0.0,21,none,0.2118,0,no_mismatch
44955.85,42876.49,4.6253,11,none,0.2115,0,wrong_amount
61727.69,61727.69,0.0,116,none,0.2002,0,no_mismatch
16841.94,16841.94,0.0,118,BD,0.2182,0,no_mismatch
52343.13,52343.13,0.0,17,none,0.2331,0,no_mismatch
54559.49,70022.92,28.3423,24,none,0.137,0,wrong_amount
98157.58,98157.58,0.0,20,BD,0.2485,0,no_mismatch
56147.71,56147.71,0.0,57,none,0.2396,1,duplicate_charge
18281.47,18281.47,0.0,106,TD,0.1631,0,no_mismatch
87021.59,87021.59,0.0,82,none,0.1253,0,stuck_payment
42585.75,50895.1,19.512,64,none,0.1941,1,duplicate_charge
33126.11,33126.11,0.0,46,none,0.1228,1,duplicate_charge
12670.13,12670.13,0.0,96,none,0.208,0,stuck_payment
34504.65,34504.65,0.0,58,none,0.0154,0,stuck_payment
78887.07,61685.77,21.805,43,none,0.0797,0,wrong_amount
60402.76,60402.76,0.0,88,TD,0.1489,0,no_mismatch
91558.72,91558.72,0.0,5,TD,0.035,0,no_mismatch
55835.97,55835.97,0.0,9,none,0.1501,0,no_mismatch
86436.27,86436.27,0.0,83,none,0.1366,0,stuck_payment
98650.81,98650.81,0.0,78,BD,0.2413,0,no_mismatch
67153.2,67153.2,0.0,96,none,0.1299,0,stuck_payment
18822.49,14033.1,25.445,37,none,0.0893,0,wrong_amount
91810.18,91810.18,0.0,2,none,0.1116,0,no_mismatch
67771.28,67771.28,0.0,41,none,0.1523,0,stuck_payment
95892.81,95892.81,0.0,5,none,0.0158,0,no_mismatch
32370.79,31119.37,3.8659,29,none,0.0688,0,wrong_amount
69411.53,69411.53,0.0,65,none,0.2181,0,stuck_payment
54475.74,54475.74,0.0,55,none,0.0228,0,stuck_payment
54856.63,54856.63,0.0,5,none,0.0141,0,wrong_amount
81879.09,81879.09,0.0,36,none,0.0575,0,no_mismatch
2215.47,2215.47,0.0,58,none,0.1328,0,stuck_payment
99798.65,99798.65,0.0,47,none,0.1684,0,wrong_amount
69714.08,69714.08,0.0,115,TD,0.2406,0,no_mismatch
34391.64,34391.64,0.0,48,BD,0.0922,0,no_mismatch
24075.05,24075.05,0.0,18,none,0.1616,0,no_mismatch
30106.21,30106.21,0.0,114,none,0.0787,1,duplicate_charge
22503.19,22503.19,0.0,21,none,0.0414,0,no_mismatch
89698.77,114806.29,27.9909,115,none,0.1371,0,stuck_payment
16486.15,16486.15,0.0,51,none,0.0331,1,stuck_payment
62952.32,68606.82,8.9822,63,TD,0.081,0,no_mismatch
80402.72,60941.06,24.2052,61,none,0.1936,0,wrong_amount
46376.62,36210.81,21.9201,39,none,0.0553,0,wrong_amount
68351.88,68351.88,0.0,93,none,0.1986,0,stuck_payment
28522.89,28522.89,0.0,2,none,0.0515,0,no_mismatch
77313.08,77313.08,0.0,83,none,0.1986,0,stuck_payment
9116.39,9116.39,0.0,12,none,0.2263,0,no_mismatch
83062.26,94978.77,14.3465,75,none,0.1798,0,wrong_amount
81748.21,81748.21,0.0,33,BD,0.2021,0,no_mismatch
90433.33,90433.33,0.0,53,BD,0.1429,0,wrong_amount
95485.7,95485.7,0.0,27,none,0.1878,0,no_mismatch
23399.02,23399.02,0.0,91,none,0.0265,0,stuck_payment
76737.0,76737.0,0.0,89,TD,0.1208,0,stuck_payment
8809.7,8809.7,0.0,38,none,0.0378,0,no_mismatch
2689.4,2618.85,2.6233,65,BD,0.0637,1,duplicate_charge
59247.1,59247.1,0.0,5,TD,0.1362,0,no_mismatch
55650.19,55650.19,0.0,92,BD,0.1012,0,no_mismatch
80975.99,78132.43,3.5116,87,none,0.1516,0,wrong_amount
7103.35,7103.35,0.0,42,none,0.1448,0,no_mismatch
20769.02,20769.02,0.0,20,TD,0.1134,0,no_mismatch
39929.37,36330.32,9.0135,117,none,0.0127,0,wrong_amount
69109.09,69109.09,0.0,12,none,0.2231,0,wrong_amount
47965.45,36264.47,24.3946,15,TD,0.0594,0,no_mismatch
76367.9,76367.9,0.0,35,none,0.0732,0,no_mismatch
2878.81,2878.81,0.0,33,none,0.1239,0,stuck_payment
